,effectiveCandidates,mandates,party,presidents,votes.absoluteMajority,votes.acronym,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.validVotesPercentage,votes.votes,total_votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters
600,['Luís Diogo de Paiva Morão Alves Mateus'],6,PPD/PSD,1,1,PPD/PSD,1,6,54.99,1,60.34,13598,"{'availableMandates': 0, 'blankVotes': 1382, 'blankVotesPercentage': 5.59, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 811, 'nullVotesPercentage': 3.28, 'numberParishes': 13, 'numberVoters': 24728, 'percentageVoters': 44.87}",Pombal,Leiria,0,1382,5.59,,False,811,3.28,13,24728,44.87
601,['Adelino Gonçalves Mendes'],3,PS,0,0,PS,1,3,26.77,0,29.38,6620,"{'availableMandates': 0, 'blankVotes': 1382, 'blankVotesPercentage': 5.59, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 811, 'nullVotesPercentage': 3.28, 'numberParishes': 13, 'numberVoters': 24728, 'percentageVoters': 44.87}",Pombal,Leiria,0,1382,5.59,,False,811,3.28,13,24728,44.87
602,['António José da Silva Alves'],0,CDS-PP,0,0,CDS-PP,1,0,3.77,0,4.13,466,"{'availableMandates': 0, 'blankVotes': 634, 'blankVotesPercentage': 5.13, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 441, 'nullVotesPercentage': 3.57, 'numberParishes': 10, 'numberVoters': 12354, 'percentageVoters': 57.05}",Porto de Mós,Leiria,0,634,5.13,,False,441,3.57,10,12354,57.05
603,['José Carlos Nogueira'],0,PCP - PEV,0,0,PCP - PEV,1,0,3.72,0,4.07,459,"{'availableMandates': 0, 'blankVotes': 634, 'blankVotesPercentage': 5.13, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 441, 'nullVotesPercentage': 3.57, 'numberParishes': 10, 'numberVoters': 12354, 'percentageVoters': 57.05}",Porto de Mós,Leiria,0,634,5.13,,False,441,3.57,10,12354,57.05
604,['Carlos Manuel Neto Venda'],2,PPD/PSD,0,0,PPD/PSD,1,2,27.29,0,29.89,3371,"{'availableMandates': 0, 'blankVotes': 634, 'blankVotesPercentage': 5.13, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 441, 'nullVotesPercentage': 3.57, 'numberParishes': 10, 'numberVoters': 12354, 'percentageVoters': 57.05}",Porto de Mós,Leiria,0,634,5.13,,False,441,3.57,10,12354,57.05
605,['João Salgueiro'],5,PS,1,1,PS,1,5,56.52,1,61.91,6983,"{'availableMandates': 0, 'blankVotes': 634, 'blankVotesPercentage': 5.13, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 441, 'nullVotesPercentage': 3.57, 'numberParishes': 10, 'numberVoters': 12354, 'percentageVoters': 57.05}",Porto de Mós,Leiria,0,634,5.13,,False,441,3.57,10,12354,57.05
606,['Carlos Augusto Collaço Pinto Machado'],0,CDS-PP,0,0,CDS-PP,1,0,3.33,0,3.58,194,"{'availableMandates': 0, 'blankVotes': 236, 'blankVotesPercentage': 4.05, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 161, 'nullVotesPercentage': 2.76, 'numberParishes': 7, 'numberVoters': 5823, 'percentageVoters': 55.27}",Óbidos,Leiria,0,236,4.05,,False,161,2.76,7,5823,55.27
607,['José Rui Pereira da Silva Raposo'],0,PCP - PEV,0,0,PCP - PEV,1,0,6.65,0,7.13,387,"{'availableMandates': 0, 'blankVotes': 236, 'blankVotesPercentage': 4.05, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 161, 'nullVotesPercentage': 2.76, 'numberParishes': 7, 'numberVoters': 5823, 'percentageVoters': 55.27}",Óbidos,Leiria,0,236,4.05,,False,161,2.76,7,5823,55.27
608,['Humberto da Silva Marques'],4,PPD/PSD,1,1,PPD/PSD,1,4,43.12,1,46.28,2511,"{'availableMandates': 0, 'blankVotes': 236, 'blankVotesPercentage': 4.05, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 161, 'nullVotesPercentage': 2.76, 'numberParishes': 7, 'numberVoters': 5823, 'percentageVoters': 55.27}",Óbidos,Leiria,0,236,4.05,,False,161,2.76,7,5823,55.27
609,['Bernardo José Fernandes Rodrigues'],3,PS,0,0,PS,1,3,40.08,0,43.02,2334,"{'availableMandates': 0, 'blankVotes': 236, 'blankVotesPercentage': 4.05, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 161, 'nullVotesPercentage': 2.76, 'numberParishes': 7, 'numberVoters': 5823, 'percentageVoters': 55.27}",Óbidos,Leiria,0,236,4.05,,False,161,2.76,7,5823,55.27
610,['João António Silva Hermínio'],0,B.E.,0,0,B.E.,1,0,6.38,0,6.86,1128,"{'availableMandates': 0, 'blankVotes': 775, 'blankVotesPercentage': 4.39, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 463, 'nullVotesPercentage': 2.62, 'numberParishes': 11, 'numberVoters': 17670, 'percentageVoters': 50.98}",Alenquer,Lisboa,0,775,4.39,,False,463,2.62,11,17670,50.98
611,['Carlos Manuel de Melo Gomes Areal'],1,PCP - PEV,0,0,PCP - PEV,1,1,16.51,0,17.76,2918,"{'availableMandates': 0, 'blankVotes': 775, 'blankVotesPercentage': 4.39, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 463, 'nullVotesPercentage': 2.62, 'numberParishes': 11, 'numberVoters': 17670, 'percentageVoters': 50.98}",Alenquer,Lisboa,0,775,4.39,,False,463,2.62,11,17670,50.98
612,['Nuno Miguel Domingos Coelho'],2,PPD/PSD.CDS-PP.MPT.PPM,0,0,PPD/PSD.CDS-PP.MPT.PPM,1,2,28.25,0,30.37,4991,"{'availableMandates': 0, 'blankVotes': 775, 'blankVotesPercentage': 4.39, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 463, 'nullVotesPercentage': 2.62, 'numberParishes': 11, 'numberVoters': 17670, 'percentageVoters': 50.98}",Alenquer,Lisboa,0,775,4.39,,False,463,2.62,11,17670,50.98
613,['Pedro Miguel Ferreira Folgado'],4,PS,1,1,PS,1,4,41.85,1,45.0,7395,"{'availableMandates': 0, 'blankVotes': 775, 'blankVotesPercentage': 4.39, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 463, 'nullVotesPercentage': 2.62, 'numberParishes': 11, 'numberVoters': 17670, 'percentageVoters': 50.98}",Alenquer,Lisboa,0,775,4.39,,False,463,2.62,11,17670,50.98
614,['António Manuel Candeias Coelho dos Santos'],0,B.E.,0,0,B.E.,1,0,5.4,0,5.96,3231,"{'availableMandates': 0, 'blankVotes': 3013, 'blankVotesPercentage': 5.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2640, 'nullVotesPercentage': 4.41, 'numberParishes': 6, 'numberVoters': 59852, 'percentageVoters': 40.84}",Amadora,Lisboa,0,3013,5.03,,False,2640,4.41,6,59852,40.84
615,['Francisco José Santana Nunes dos Santos'],2,PCP - PEV,0,0,PCP - PEV,1,2,19.15,0,21.14,11459,"{'availableMandates': 0, 'blankVotes': 3013, 'blankVotesPercentage': 5.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2640, 'nullVotesPercentage': 4.41, 'numberParishes': 6, 'numberVoters': 59852, 'percentageVoters': 40.84}",Amadora,Lisboa,0,3013,5.03,,False,2640,4.41,6,59852,40.84
616,['Elísio Fernando Fadigas Barão'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,1.52,0,1.68,910,"{'availableMandates': 0, 'blankVotes': 3013, 'blankVotesPercentage': 5.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2640, 'nullVotesPercentage': 4.41, 'numberParishes': 6, 'numberVoters': 59852, 'percentageVoters': 40.84}",Amadora,Lisboa,0,3013,5.03,,False,2640,4.41,6,59852,40.84
617,['Carlos Manuel dos Santos Batista da Silva'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,18.04,0,19.92,10797,"{'availableMandates': 0, 'blankVotes': 3013, 'blankVotesPercentage': 5.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2640, 'nullVotesPercentage': 4.41, 'numberParishes': 6, 'numberVoters': 59852, 'percentageVoters': 40.84}",Amadora,Lisboa,0,3013,5.03,,False,2640,4.41,6,59852,40.84
618,['Carla Maria Nunes Tavares'],7,PS,1,1,PS,1,7,45.45,1,50.19,27203,"{'availableMandates': 0, 'blankVotes': 3013, 'blankVotesPercentage': 5.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2640, 'nullVotesPercentage': 4.41, 'numberParishes': 6, 'numberVoters': 59852, 'percentageVoters': 40.84}",Amadora,Lisboa,0,3013,5.03,,False,2640,4.41,6,59852,40.84
619,['Rui Manuel Coelho Mendes Gonçalves'],0,PTP,0,0,PTP,1,0,1.0,0,1.11,599,"{'availableMandates': 0, 'blankVotes': 3013, 'blankVotesPercentage': 5.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2640, 'nullVotesPercentage': 4.41, 'numberParishes': 6, 'numberVoters': 59852, 'percentageVoters': 40.84}",Amadora,Lisboa,0,3013,5.03,,False,2640,4.41,6,59852,40.84
620,['Pedro Domingos da Lage Ribeiro Corrêa'],0,CDS-PP,0,0,CDS-PP,1,0,3.02,0,3.18,184,"{'availableMandates': 0, 'blankVotes': 185, 'blankVotesPercentage': 3.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 134, 'nullVotesPercentage': 2.2, 'numberParishes': 4, 'numberVoters': 6098, 'percentageVoters': 58.64}",Arruda dos Vinhos,Lisboa,0,185,3.03,,False,134,2.2,4,6098,58.64
621,['Adelaide Maria Santos Ferreira Henriques'],0,PCP - PEV,0,0,PCP - PEV,1,0,8.67,0,9.15,529,"{'availableMandates': 0, 'blankVotes': 185, 'blankVotesPercentage': 3.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 134, 'nullVotesPercentage': 2.2, 'numberParishes': 4, 'numberVoters': 6098, 'percentageVoters': 58.64}",Arruda dos Vinhos,Lisboa,0,185,3.03,,False,134,2.2,4,6098,58.64
622,['Lélio Raimundo Lourenço'],3,PPD/PSD,0,0,PPD/PSD,1,3,35.24,0,37.19,2149,"{'availableMandates': 0, 'blankVotes': 185, 'blankVotesPercentage': 3.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 134, 'nullVotesPercentage': 2.2, 'numberParishes': 4, 'numberVoters': 6098, 'percentageVoters': 58.64}",Arruda dos Vinhos,Lisboa,0,185,3.03,,False,134,2.2,4,6098,58.64
623,['André Filipe dos Santos Matos Rijo'],4,PS,1,1,PS,1,4,47.84,1,50.48,2917,"{'availableMandates': 0, 'blankVotes': 185, 'blankVotesPercentage': 3.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 134, 'nullVotesPercentage': 2.2, 'numberParishes': 4, 'numberVoters': 6098, 'percentageVoters': 58.64}",Arruda dos Vinhos,Lisboa,0,185,3.03,,False,134,2.2,4,6098,58.64
624,['David José Pinto Mendes'],2,PCP - PEV,0,0,PCP - PEV,1,2,25.46,0,27.91,2417,"{'availableMandates': 0, 'blankVotes': 430, 'blankVotesPercentage': 4.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 404, 'nullVotesPercentage': 4.26, 'numberParishes': 7, 'numberVoters': 9494, 'percentageVoters': 53.91}",Azambuja,Lisboa,0,430,4.53,,False,404,4.26,7,9494,53.91
625,['António Jorge de Oliveira Lopes'],2,PPD/PSD.CDS-PP.MPT.PPM,0,0,PPD/PSD.CDS-PP.MPT.PPM,1,2,23.83,0,26.12,2262,"{'availableMandates': 0, 'blankVotes': 430, 'blankVotesPercentage': 4.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 404, 'nullVotesPercentage': 4.26, 'numberParishes': 7, 'numberVoters': 9494, 'percentageVoters': 53.91}",Azambuja,Lisboa,0,430,4.53,,False,404,4.26,7,9494,53.91
626,['Luís Manuel Abreu de Sousa'],3,PS,1,0,PS,1,3,41.93,1,45.97,3981,"{'availableMandates': 0, 'blankVotes': 430, 'blankVotesPercentage': 4.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 404, 'nullVotesPercentage': 4.26, 'numberParishes': 7, 'numberVoters': 9494, 'percentageVoters': 53.91}",Azambuja,Lisboa,0,430,4.53,,False,404,4.26,7,9494,53.91
627,['João Filipe Rafael dos Reis'],0,CDS-PP.MPT.PPM,0,0,CDS-PP.MPT.PPM,1,0,2.87,0,3.02,211,"{'availableMandates': 0, 'blankVotes': 210, 'blankVotesPercentage': 2.85, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 155, 'nullVotesPercentage': 2.11, 'numberParishes': 7, 'numberVoters': 7360, 'percentageVoters': 58.6}",Cadaval,Lisboa,0,210,2.85,,False,155,2.11,7,7360,58.6
628,['Brizelinda das Neves Marques'],0,PCP - PEV,0,0,PCP - PEV,1,0,4.89,0,5.15,360,"{'availableMandates': 0, 'blankVotes': 210, 'blankVotesPercentage': 2.85, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 155, 'nullVotesPercentage': 2.11, 'numberParishes': 7, 'numberVoters': 7360, 'percentageVoters': 58.6}",Cadaval,Lisboa,0,210,2.85,,False,155,2.11,7,7360,58.6
629,['José Bernardo Nunes'],4,PPD/PSD,1,1,PPD/PSD,1,4,45.14,1,47.49,3322,"{'availableMandates': 0, 'blankVotes': 210, 'blankVotesPercentage': 2.85, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 155, 'nullVotesPercentage': 2.11, 'numberParishes': 7, 'numberVoters': 7360, 'percentageVoters': 58.6}",Cadaval,Lisboa,0,210,2.85,,False,155,2.11,7,7360,58.6
630,['Dinis Acácio Nobre Duarte'],3,PS,0,0,PS,1,3,42.15,0,44.35,3102,"{'availableMandates': 0, 'blankVotes': 210, 'blankVotesPercentage': 2.85, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 155, 'nullVotesPercentage': 2.11, 'numberParishes': 7, 'numberVoters': 7360, 'percentageVoters': 58.6}",Cadaval,Lisboa,0,210,2.85,,False,155,2.11,7,7360,58.6
631,['Carlos Manuel Lavrador de Jesus Carreiras'],6,PPD/PSD.CDS-PP,1,1,PPD/PSD.CDS-PP,1,6,42.72,1,46.99,28004,"{'availableMandates': 0, 'blankVotes': 3592, 'blankVotesPercentage': 5.48, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2359, 'nullVotesPercentage': 3.6, 'numberParishes': 4, 'numberVoters': 65549, 'percentageVoters': 37.99}",Cascais,Lisboa,0,3592,5.48,,False,2359,3.6,4,65549,37.99
632,['José Jorge Moniz Assunção Andrade'],0,PPM/PPV/PND,0,0,PPM/PPV/PND,1,0,0.96,0,1.06,629,"{'availableMandates': 0, 'blankVotes': 3592, 'blankVotesPercentage': 5.48, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2359, 'nullVotesPercentage': 3.6, 'numberParishes': 4, 'numberVoters': 65549, 'percentageVoters': 37.99}",Cascais,Lisboa,0,3592,5.48,,False,2359,3.6,4,65549,37.99
633,['João Carlos Lombo da Silva Cordeiro'],3,PS,0,0,PS,1,3,21.57,0,23.73,14140,"{'availableMandates': 0, 'blankVotes': 3592, 'blankVotesPercentage': 5.48, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2359, 'nullVotesPercentage': 3.6, 'numberParishes': 4, 'numberVoters': 65549, 'percentageVoters': 37.99}",Cascais,Lisboa,0,3592,5.48,,False,2359,3.6,4,65549,37.99
634,['Nuno Ricardo Rodrigues Duarte'],0,PTP,0,0,PTP,1,0,1.37,0,1.51,901,"{'availableMandates': 0, 'blankVotes': 3592, 'blankVotesPercentage': 5.48, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2359, 'nullVotesPercentage': 3.6, 'numberParishes': 4, 'numberVoters': 65549, 'percentageVoters': 37.99}",Cascais,Lisboa,0,3592,5.48,,False,2359,3.6,4,65549,37.99
635,['João Fortunato da Cunha Semedo'],0,B.E.,0,0,B.E.,1,0,4.61,0,4.95,10533,"{'availableMandates': 0, 'blankVotes': 9241, 'blankVotesPercentage': 4.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 6551, 'nullVotesPercentage': 2.86, 'numberParishes': 24, 'numberVoters': 228682, 'percentageVoters': 45.06}",Lisboa,Lisboa,0,9241,4.04,,False,6551,2.86,24,228682,45.06
636,['Paulo Alexandre Esteves Borges'],0,PAN,0,0,PAN,1,0,2.29,0,2.46,5227,"{'availableMandates': 0, 'blankVotes': 9241, 'blankVotesPercentage': 4.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 6551, 'nullVotesPercentage': 2.86, 'numberParishes': 24, 'numberVoters': 228682, 'percentageVoters': 45.06}",Lisboa,Lisboa,0,9241,4.04,,False,6551,2.86,24,228682,45.06
637,['João Manuel Peixoto Ferreira'],2,PCP - PEV,0,0,PCP - PEV,1,2,9.85,0,10.58,22519,"{'availableMandates': 0, 'blankVotes': 9241, 'blankVotesPercentage': 4.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 6551, 'nullVotesPercentage': 2.86, 'numberParishes': 24, 'numberVoters': 228682, 'percentageVoters': 45.06}",Lisboa,Lisboa,0,9241,4.04,,False,6551,2.86,24,228682,45.06
638,['Joana Sofia Pinho Pereira Miranda'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,1.04,0,1.12,2378,"{'availableMandates': 0, 'blankVotes': 9241, 'blankVotesPercentage': 4.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 6551, 'nullVotesPercentage': 2.86, 'numberParishes': 24, 'numberVoters': 228682, 'percentageVoters': 45.06}",Lisboa,Lisboa,0,9241,4.04,,False,6551,2.86,24,228682,45.06
639,['João Carlos Pereira Melo Patrocínio'],0,PNR,0,0,PNR,1,0,0.52,0,0.56,1182,"{'availableMandates': 0, 'blankVotes': 9241, 'blankVotesPercentage': 4.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 6551, 'nullVotesPercentage': 2.86, 'numberParishes': 24, 'numberVoters': 228682, 'percentageVoters': 45.06}",Lisboa,Lisboa,0,9241,4.04,,False,6551,2.86,24,228682,45.06
640,['Fernando Jorge Loureiro de Reboredo Seara'],4,PPD/PSD.CDS-PP.MPT,0,0,PPD/PSD.CDS-PP.MPT,1,4,22.37,0,24.03,51156,"{'availableMandates': 0, 'blankVotes': 9241, 'blankVotesPercentage': 4.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 6551, 'nullVotesPercentage': 2.86, 'numberParishes': 24, 'numberVoters': 228682, 'percentageVoters': 45.06}",Lisboa,Lisboa,0,9241,4.04,,False,6551,2.86,24,228682,45.06
641,['Nuno Jorge Lopes Correia da Silva'],0,PPM/PPV/PND,0,0,PPM/PPV/PND,1,0,1.23,0,1.32,2814,"{'availableMandates': 0, 'blankVotes': 9241, 'blankVotesPercentage': 4.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 6551, 'nullVotesPercentage': 2.86, 'numberParishes': 24, 'numberVoters': 228682, 'percentageVoters': 45.06}",Lisboa,Lisboa,0,9241,4.04,,False,6551,2.86,24,228682,45.06
642,['António Costa'],11,PS,1,1,PS,1,11,50.91,1,54.69,116425,"{'availableMandates': 0, 'blankVotes': 9241, 'blankVotesPercentage': 4.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 6551, 'nullVotesPercentage': 2.86, 'numberParishes': 24, 'numberVoters': 228682, 'percentageVoters': 45.06}",Lisboa,Lisboa,0,9241,4.04,,False,6551,2.86,24,228682,45.06
643,['Amândio Cerdeira Madaleno'],0,PTP,0,0,PTP,1,0,0.29,0,0.31,656,"{'availableMandates': 0, 'blankVotes': 9241, 'blankVotesPercentage': 4.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 6551, 'nullVotesPercentage': 2.86, 'numberParishes': 24, 'numberVoters': 228682, 'percentageVoters': 45.06}",Lisboa,Lisboa,0,9241,4.04,,False,6551,2.86,24,228682,45.06
644,['Jorge Duarte Gonçalves da Costa'],0,B.E.,0,0,B.E.,1,0,3.15,0,3.42,2594,"{'availableMandates': 0, 'blankVotes': 3408, 'blankVotesPercentage': 4.14, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2929, 'nullVotesPercentage': 3.56, 'numberParishes': 10, 'numberVoters': 82253, 'percentageVoters': 49.46}",Loures,Lisboa,0,3408,4.14,,False,2929,3.56,10,82253,49.46
645,['José Lino Fonseca Ramos'],0,CDS-PP,0,0,CDS-PP,1,0,3.07,0,3.32,2522,"{'availableMandates': 0, 'blankVotes': 3408, 'blankVotesPercentage': 4.14, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2929, 'nullVotesPercentage': 3.56, 'numberParishes': 10, 'numberVoters': 82253, 'percentageVoters': 49.46}",Loures,Lisboa,0,3408,4.14,,False,2929,3.56,10,82253,49.46
646,['Bernardino José Torrão Soares'],5,PCP - PEV,1,0,PCP - PEV,1,5,34.74,1,37.64,28572,"{'availableMandates': 0, 'blankVotes': 3408, 'blankVotesPercentage': 4.14, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2929, 'nullVotesPercentage': 3.56, 'numberParishes': 10, 'numberVoters': 82253, 'percentageVoters': 49.46}",Loures,Lisboa,0,3408,4.14,,False,2929,3.56,10,82253,49.46
647,['Luís Manuel da Silva Patrício'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,2.9,0,3.14,2387,"{'availableMandates': 0, 'blankVotes': 3408, 'blankVotesPercentage': 4.14, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2929, 'nullVotesPercentage': 3.56, 'numberParishes': 10, 'numberVoters': 82253, 'percentageVoters': 49.46}",Loures,Lisboa,0,3408,4.14,,False,2929,3.56,10,82253,49.46
648,['Leandro Eduardo Simões Pinto do Souto'],0,PNR,0,0,PNR,1,0,0.66,0,0.71,542,"{'availableMandates': 0, 'blankVotes': 3408, 'blankVotesPercentage': 4.14, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2929, 'nullVotesPercentage': 3.56, 'numberParishes': 10, 'numberVoters': 82253, 'percentageVoters': 49.46}",Loures,Lisboa,0,3408,4.14,,False,2929,3.56,10,82253,49.46
649,['Fernando José da Costa'],2,PPD/PSD.MPT.PPM,0,0,PPD/PSD.MPT.PPM,1,2,16.0,0,17.34,13164,"{'availableMandates': 0, 'blankVotes': 3408, 'blankVotesPercentage': 4.14, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2929, 'nullVotesPercentage': 3.56, 'numberParishes': 10, 'numberVoters': 82253, 'percentageVoters': 49.46}",Loures,Lisboa,0,3408,4.14,,False,2929,3.56,10,82253,49.46
650,['João Luís Costa Nunes'],4,PS,0,0,PS,1,4,31.24,0,33.85,25699,"{'availableMandates': 0, 'blankVotes': 3408, 'blankVotesPercentage': 4.14, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2929, 'nullVotesPercentage': 3.56, 'numberParishes': 10, 'numberVoters': 82253, 'percentageVoters': 49.46}",Loures,Lisboa,0,3408,4.14,,False,2929,3.56,10,82253,49.46
651,['António Valdimiro Medonça da Conceição'],0,PTP,0,0,PTP,1,0,0.53,0,0.57,436,"{'availableMandates': 0, 'blankVotes': 3408, 'blankVotesPercentage': 4.14, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2929, 'nullVotesPercentage': 3.56, 'numberParishes': 10, 'numberVoters': 82253, 'percentageVoters': 49.46}",Loures,Lisboa,0,3408,4.14,,False,2929,3.56,10,82253,49.46
652,['Hélio Fernando da Costa Antunes Silva'],0,B.E.,0,0,B.E.,1,0,1.92,0,2.07,234,"{'availableMandates': 0, 'blankVotes': 551, 'blankVotesPercentage': 4.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 365, 'nullVotesPercentage': 2.99, 'numberParishes': 8, 'numberVoters': 12200, 'percentageVoters': 53.24}",Lourinhã,Lisboa,0,551,4.52,,False,365,2.99,8,12200,53.24
653,['Mário Rui Martins do Souto'],0,PCP - PEV,0,0,PCP - PEV,1,0,3.55,0,3.84,433,"{'availableMandates': 0, 'blankVotes': 551, 'blankVotesPercentage': 4.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 365, 'nullVotesPercentage': 2.99, 'numberParishes': 8, 'numberVoters': 12200, 'percentageVoters': 53.24}",Lourinhã,Lisboa,0,551,4.52,,False,365,2.99,8,12200,53.24
654,['Hernâni Luís Henriques Santos'],3,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,3,41.31,0,44.67,5040,"{'availableMandates': 0, 'blankVotes': 551, 'blankVotesPercentage': 4.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 365, 'nullVotesPercentage': 2.99, 'numberParishes': 8, 'numberVoters': 12200, 'percentageVoters': 53.24}",Lourinhã,Lisboa,0,551,4.52,,False,365,2.99,8,12200,53.24
655,['João Duarte Anastácio de Carvalho'],4,PS,1,1,PS,1,4,45.71,1,49.42,5577,"{'availableMandates': 0, 'blankVotes': 551, 'blankVotesPercentage': 4.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 365, 'nullVotesPercentage': 2.99, 'numberParishes': 8, 'numberVoters': 12200, 'percentageVoters': 53.24}",Lourinhã,Lisboa,0,551,4.52,,False,365,2.99,8,12200,53.24
656,['Paulo Frederico Emanuel Alves Fernandes Pardal Morcela'],0,CDS-PP.MPT.PPM,0,0,CDS-PP.MPT.PPM,1,0,3.98,0,4.45,1194,"{'availableMandates': 0, 'blankVotes': 1985, 'blankVotesPercentage': 6.62, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1155, 'nullVotesPercentage': 3.85, 'numberParishes': 11, 'numberVoters': 29976, 'percentageVoters': 50.04}",Mafra,Lisboa,0,1985,6.62,,False,1155,3.85,11,29976,50.04
